x,test_data,pred1,pred2,threshold
582,0.720312089,0.703930855,0.739378572,0.7
583,0.718339733,0.701651454,0.737850785,0.7
584,0.715451378,0.700281262,0.735577941,0.7
585,0.712311956,0.697861791,0.733355761,0.7
586,0.7093904,0.696440101,0.731411815,0.7
587,0.706894044,0.694144011,0.728974938,0.7
588,0.704645467,0.692445338,0.72684598,0.7
589,0.702309778,0.690460205,0.724407077,0.7
590,0.699862489,0.688359618,0.722515583,0.7
591,0.697451956,0.686709881,0.719735861,0.7
592,0.695589911,0.684274316,0.717562079,0.7
593,0.693258044,0.682802677,0.714937031,0.7
594,0.691034667,0.680253685,0.712313116,0.7
595,0.686163911,0.678701699,0.71034658,0.7
596,0.684803822,0.676314771,0.708210588,0.7
597,0.682217867,0.674451709,0.705956042,0.7
598,0.679407289,0.672387838,0.70330894,0.7
599,0.676606044,0.670113862,0.70122087,0.7
600,0.674218178,0.668382168,0.698387027,0.7
601,0.6714416,0.665786386,0.695740342,0.7
602,0.6687152,0.664208233,0.693208218,0.7
603,0.666022356,0.661536455,0.690559208,0.7
604,0.663269867,0.659846306,0.687747598,0.7
605,0.660635422,0.657357395,0.685120881,0.7
606,0.657888178,0.655315876,0.682517648,0.7
607,0.655725467,0.653177619,0.679437935,0.7
608,0.653891333,0.650718927,0.676644921,0.7
609,0.652363911,0.64890492,0.67358923,0.7
610,0.649065067,0.646149874,0.670649409,0.7
611,0.646503733,0.644453704,0.668191433,0.7
612,0.643806889,0.641650617,0.665826023,0.7
613,0.640473689,0.639800668,0.663004935,0.7
614,0.637778622,0.637215972,0.659999847,0.7
615,0.634698311,0.634992599,0.657263458,0.7
616,0.632555467,0.63277173,0.654036403,0.7
617,0.629475467,0.630129814,0.651009202,0.7
618,0.626138756,0.628220379,0.647915602,0.7
619,0.623863333,0.625301778,0.645068169,0.7
620,0.621387911,0.623482585,0.642104864,0.7
621,0.619582933,0.620554686,0.639139175,0.7
622,0.617023333,0.618533611,0.636375308,0.7
623,0.615357867,0.615859866,0.632996738,0.7
624,0.613082711,0.613441467,0.62999481,0.7
625,0.610941511,0.611138105,0.626554966,0.7
626,0.608772978,0.608304739,0.623519123,0.7
627,0.606357422,0.606296301,0.620525897,0.7
628,0.603776178,0.603214502,0.617879868,0.7
629,0.601191644,0.601252079,0.614846945,0.7
630,0.598854044,0.598197579,0.61156559,0.7
631,0.596356444,0.596000075,0.608674347,0.7
632,0.593855644,0.593234599,0.605194867,0.7
633,0.590329022,0.590621114,0.602218449,0.7
634,0.587464978,0.588238478,0.598992586,0.7
635,0.585097867,0.585213542,0.596282125,0.7
636,0.582740267,0.583099842,0.593220472,0.7
637,0.579377511,0.579856455,0.590209484,0.7
638,0.577294711,0.577746034,0.587384403,0.7
639,0.574682222,0.574577868,0.584064484,0.7
640,0.572101689,0.572197318,0.581068873,0.7
641,0.568407378,0.569345891,0.577725768,0.7
642,0.565235778,0.566527605,0.574616194,0.7
643,0.561900578,0.564058363,0.571571648,0.7
644,0.558624978,0.560841858,0.568585038,0.7
645,0.555009378,0.558609188,0.565411925,0.7
646,0.551788667,0.555219412,0.561826885,0.7
647,0.548483244,0.552955151,0.558673203,0.7
648,0.545261111,0.549680591,0.555149496,0.7
649,0.541233022,0.54710567,0.552072048,0.7
650,0.537173422,0.544174552,0.548858643,0.7
651,0.533398933,0.541152656,0.546072781,0.7
652,0.530566889,0.538596392,0.542941153,0.7
653,0.526147067,0.535201728,0.539740086,0.7
654,0.523423333,0.532855272,0.536606789,0.7
655,0.520338356,0.52932781,0.533193171,0.7
656,0.517729333,0.526897967,0.529700756,0.7
657,0.514226889,0.523537815,0.526287317,0.7
658,0.5112304,0.520765543,0.522990227,0.7
659,0.507782222,0.517767191,0.519699872,0.7
660,0.504838622,0.514546216,0.516496062,0.7
661,0.501615511,0.51191467,0.513024509,0.7
662,0.498367378,0.508349299,0.509460092,0.7
663,0.495616489,0.505883455,0.505869269,0.7
664,0.491474978,0.502238631,0.502334654,0.7
665,0.488196711,0.499649554,0.49886781,0.7
666,0.484554844,0.49621439,0.495602638,0.7
667,0.480690578,0.493252605,0.49246794,0.7
668,0.476776578,0.490194708,0.489265263,0.7
669,0.472973778,0.486791044,0.485897601,0.7
670,0.469108,0.484081179,0.482538313,0.7
671,0.465856311,0.480373383,0.479056716,0.7
672,0.458717067,0.477786243,0.475435853,0.7
673,0.459328711,0.474053323,0.471879631,0.7
674,0.457996889,0.471296489,0.46851939,0.7
675,0.454689422,0.467808247,0.464620382,0.7
676,0.452187556,0.464658797,0.461521208,0.7
677,0.448295467,0.461565226,0.45796597,0.7
678,0.445546311,0.457993388,0.454421878,0.7
679,0.441880356,0.455216348,0.450828254,0.7
680,0.438851022,0.451391697,0.447101414,0.7
681,0.435325733,0.448690951,0.443615139,0.7
682,0.431685022,0.444894969,0.439958543,0.7
683,0.428740356,0.441980451,0.436754465,0.7
684,0.425712444,0.438470662,0.433071136,0.7
685,0.421547422,0.435153127,0.429526299,0.7
686,0.419154844,0.432036579,0.426346779,0.7
687,0.414543733,0.428326339,0.423044533,0.7
688,0.411208667,0.425490797,0.419451296,0.7
689,0.408013422,0.421583742,0.416253775,0.7
690,0.404429111,0.418776661,0.412615329,0.7
691,0.402068978,0.414952755,0.408724248,0.7
692,0.398237289,0.411896229,0.405374616,0.7
693,0.3957072,0.408397049,0.401724756,0.7
694,0.392901644,0.404944509,0.398247868,0.7
695,0.388344311,0.401829481,0.394520432,0.7
696,0.386927156,0.398022711,0.390977442,0.7
697,0.382869867,0.395148039,0.38737449,0.7
698,0.379147556,0.391204745,0.383457959,0.7
699,0.3756464,0.38830626,0.380262107,0.7
700,0.372673222,0.384505987,0.376280189,0.7
701,0.369507667,0.381332278,0.372767568,0.7
702,0.366474267,0.37787658,0.369355083,0.7
703,0.363143378,0.374315292,0.366090238,0.7
704,0.360338133,0.371221006,0.362636775,0.7
705,0.358033956,0.367356509,0.359430403,0.7
706,0.354199822,0.364460617,0.355994463,0.7
707,0.3510884,0.360524774,0.352127045,0.7
708,0.347725556,0.357557625,0.34902364,0.7
709,0.344641911,0.353820592,0.345381796,0.7
710,0.341472667,0.350558341,0.342109382,0.7
711,0.338640489,0.347177148,0.338429928,0.7
712,0.335834267,0.343549907,0.335080653,0.7
713,0.3333332,0.340503514,0.331553012,0.7
714,0.329527089,0.336634964,0.327811122,0.7
715,0.327943533,0.33373037,0.324795425,0.7
716,0.325386467,0.329857588,0.321167648,0.7
717,0.321523533,0.326841891,0.31787768,0.7
718,0.321499156,0.32320717,0.314893126,0.7
719,0.317498511,0.319889784,0.311749846,0.7
720,0.315387844,0.31661588,0.308548331,0.7
721,0.312830422,0.312973112,0.305800021,0.7
722,0.310190044,0.309996068,0.302494884,0.7
723,0.284630867,0.306178153,0.299100786,0.7
724,0.281408089,0.303293705,0.296303213,0.7
725,0.279574089,0.299535364,0.293704033,0.7
726,0.275961756,0.296505988,0.288431048,0.7
727,0.274488933,0.293021411,0.285228282,0.7
728,0.2723772,0.289695919,0.281360984,0.7
729,0.271184311,0.286560923,0.277937353,0.7
730,0.267239067,0.282962739,0.274889261,0.7
731,0.268015289,0.280080557,0.272103488,0.7
732,0.264347222,0.276371539,0.269366026,0.7
733,0.262930911,0.273533225,0.265571088,0.7
734,0.260930756,0.269949257,0.263657153,0.7
735,0.259180778,0.266947687,0.259095699,0.7
736,0.257793067,0.263657212,0.255028844,0.7
737,0.255959311,0.260392487,0.252037287,0.7
738,0.2545984,0.257437468,0.248491317,0.7
739,0.253264178,0.253952354,0.246092528,0.7
740,0.2508756,0.251203537,0.243888825,0.7
741,0.249987022,0.247679293,0.242311209,0.7
742,0.248483444,0.244932652,0.237909541,0.7
743,0.248204956,0.241579488,0.235169008,0.7
744,0.244261467,0.238653839,0.232447803,0.7
745,0.246345511,0.235600561,0.229432851,0.7
746,0.242345111,0.232438758,0.227745384,0.7
747,0.240844844,0.229679465,0.225135177,0.7
748,0.239789111,0.226357028,0.224092036,0.7
749,0.238233222,0.223755345,0.220698655,0.7
750,0.236815689,0.220457077,0.219123319,0.7
751,0.235786267,0.217817932,0.215249971,0.7
752,0.234453067,0.214720756,0.21200043,0.7
753,0.234093378,0.21190536,0.209410891,0.7
754,0.232065933,0.209103048,0.206607163,0.7
755,0.230454889,0.20608516,0.204960868,0.7
756,0.230093867,0.203535974,0.203249693,0.7
757,0.228622333,0.200420767,0.202374607,0.7
758,0.228761844,0.197976232,0.198900431,0.7
759,0.224927356,0.194937468,0.196937412,0.7
760,0.227150978,0.192428976,0.194540262,0.7
761,0.223289644,0.189606845,0.192465931,0.7
762,0.223345044,0.186922699,0.19088465,0.7
763,0.223373133,0.184372187,0.189387545,0.7
764,0.221622889,0.181530327,0.18825087,0.7
765,0.219789133,0.179186583,0.185648173,0.7
766,0.218840444,0.176308066,0.1846205,0.7
767,0.217229178,0.174024105,0.18150644,0.7
768,0.216117511,0.171262294,0.179032505,0.7
769,0.2149226,0.168899685,0.177191496,0.7
770,0.212534978,0.166368186,0.17497696,0.7
771,0.210728889,0.163860679,0.173793122,0.7
772,0.210061689,0.161576152,0.172467053,0.7
773,0.208255556,0.158959702,0.171904266,0.7
774,0.207670756,0.156834155,0.168608516,0.7
775,0.204226933,0.154230356,0.167470679,0.7
776,0.206283044,0.15212816,0.165474415,0.7
777,0.201976089,0.149667561,0.164102331,0.7
778,0.200281511,0.147479326,0.162639141,0.7
779,0.199419,0.145240828,0.161757588,0.7
780,0.1977248,0.142929465,0.160627156,0.7
781,0.196280978,0.1408986,0.158848971,0.7
782,0.194948,0.138527006,0.158281311,0.7
783,0.193530756,0.136615977,0.155393377,0.7
784,0.192032378,0.134297043,0.153593391,0.7
785,0.191253133,0.132389084,0.15193747,0.7
786,0.190335222,0.130239546,0.150668144,0.7
787,0.188197267,0.128249049,0.149332106,0.7
788,0.186892267,0.126305342,0.148830712,0.7
789,0.186447,0.124225035,0.147921279,0.7
790,0.184890933,0.122451507,0.146414191,0.7
791,0.185084667,0.120350331,0.145470485,0.7
792,0.181583856,0.11865373,0.144382805,0.7
793,0.183085589,0.116633162,0.143318087,0.7
794,0.181139111,0.11491558,0.142187059,0.7
795,0.179166967,0.113056108,0.141345218,0.7
796,0.177776967,0.11126104,0.140361026,0.7
797,0.1771108,0.109583229,0.139178604,0.7
798,0.175611056,0.107731402,0.138375252,0.7
799,0.174194756,0.106186256,0.137104601,0.7
800,0.173416756,0.104347534,0.136221677,0.7
801,0.172194844,0.102847464,0.135087758,0.7
