x,test_data,pred1,pred2,threshold
582,0.409206578,0.435839593,0.424507231,0.7
583,0.405566444,0.433259666,0.421743929,0.7
584,0.404620978,0.430685461,0.418390512,0.7
585,0.401370267,0.428087443,0.414832652,0.7
586,0.3994808,0.425496578,0.412539274,0.7
587,0.397006178,0.42287609,0.408955574,0.7
588,0.394812,0.420256525,0.405485541,0.7
589,0.393978267,0.417610288,0.402786732,0.7
590,0.390729733,0.414960682,0.399190247,0.7
591,0.389863867,0.412299544,0.39624083,0.7
592,0.387420978,0.40964061,0.393090487,0.7
593,0.385084844,0.406957984,0.390052795,0.7
594,0.383167867,0.404274881,0.387375295,0.7
595,0.379749244,0.40156889,0.383922279,0.7
596,0.379195333,0.398861229,0.381150037,0.7
597,0.374749333,0.396131098,0.37788415,0.7
598,0.373717067,0.39339757,0.374593884,0.7
599,0.370524333,0.390645951,0.371853173,0.7
600,0.367355178,0.387900352,0.368633747,0.7
601,0.3651316,0.385133266,0.365535915,0.7
602,0.361631044,0.382364482,0.362842143,0.7
603,0.359241667,0.379572719,0.359891206,0.7
604,0.355238756,0.376777232,0.356410086,0.7
605,0.352959889,0.373960972,0.354026139,0.7
606,0.349126311,0.37114656,0.350574851,0.7
607,0.348124378,0.368312389,0.347722799,0.7
608,0.344374822,0.365488946,0.344981134,0.7
609,0.343260933,0.362635016,0.341626942,0.7
610,0.340485133,0.359779388,0.339344323,0.7
611,0.339009622,0.356906146,0.335767806,0.7
612,0.336759267,0.35402742,0.332973778,0.7
613,0.333591378,0.351136297,0.329776287,0.7
614,0.331590756,0.348241746,0.32676959,0.7
615,0.328089444,0.345327377,0.323757261,0.7
616,0.326867044,0.342422336,0.320773602,0.7
617,0.322170844,0.33949244,0.31790936,0.7
618,0.320920622,0.336564153,0.315254807,0.7
619,0.316754267,0.333614677,0.312244356,0.7
620,0.315724756,0.330654323,0.308905482,0.7
621,0.311417978,0.327685446,0.30665493,0.7
622,0.309974444,0.324719399,0.30312413,0.7
623,0.305251533,0.321734816,0.300709575,0.7
624,0.303861622,0.31875819,0.297620356,0.7
625,0.299276311,0.315752417,0.29469502,0.7
626,0.297746911,0.312742293,0.292276531,0.7
627,0.292662844,0.309720457,0.289259911,0.7
628,0.2911896,0.306697547,0.286234319,0.7
629,0.2857978,0.30366981,0.283404678,0.7
630,0.2850766,0.300638795,0.280414879,0.7
631,0.280630511,0.297583252,0.277608544,0.7
632,0.278710933,0.294536918,0.274535835,0.7
633,0.272959978,0.291469634,0.272084028,0.7
634,0.269652978,0.288405418,0.268859625,0.7
635,0.265844911,0.285324037,0.266336858,0.7
636,0.263734089,0.282235831,0.262513459,0.7
637,0.259731156,0.279140204,0.26074478,0.7
638,0.255120244,0.276050001,0.257139146,0.7
639,0.251922178,0.27294305,0.254575372,0.7
640,0.247477022,0.269840479,0.251012444,0.7
641,0.244389556,0.266717613,0.248000801,0.7
642,0.239085356,0.263588011,0.245297238,0.7
643,0.237389178,0.260454714,0.242041871,0.7
644,0.233249156,0.257321298,0.238916188,0.7
645,0.230359222,0.254183561,0.235716552,0.7
646,0.223216867,0.251044124,0.232914492,0.7
647,0.213770111,0.247883111,0.229400501,0.7
648,0.206183222,0.244729564,0.22596696,0.7
649,0.200847822,0.241563171,0.223128513,0.7
650,0.198487267,0.23839727,0.220048934,0.7
651,0.196457622,0.235225454,0.21779722,0.7
652,0.191817178,0.232046857,0.214093417,0.7
653,0.191539422,0.228863046,0.21102798,0.7
654,0.188120733,0.225686431,0.206404477,0.7
655,0.184230778,0.222498119,0.202747464,0.7
656,0.184064356,0.219311357,0.198998764,0.7
657,0.180562533,0.21611169,0.19570218,0.7
658,0.177451267,0.212906525,0.192703262,0.7
659,0.177227589,0.209706888,0.189261913,0.7
660,0.173364478,0.206512839,0.185747385,0.7
661,0.171059189,0.203313708,0.181814492,0.7
662,0.170918922,0.200117588,0.178261727,0.7
663,0.166584167,0.196900845,0.174853891,0.7
664,0.165502044,0.19369182,0.171179593,0.7
665,0.1656375,0.190477788,0.168448582,0.7
666,0.161525656,0.187266946,0.165577188,0.7
667,0.160915611,0.184055835,0.162691653,0.7
668,0.161026578,0.180844203,0.159520298,0.7
669,0.157219967,0.177624524,0.156433702,0.7
670,0.156219467,0.174415141,0.151903272,0.7
671,0.156690467,0.171197951,0.149331897,0.7
672,0.152771822,0.167986095,0.14528507,0.7
673,0.151329722,0.164770111,0.142386824,0.7
674,0.151634078,0.161553204,0.140252262,0.7
675,0.148687867,0.158343017,0.136950761,0.7
676,0.146327711,0.155139238,0.133655488,0.7
677,0.147578122,0.151938826,0.130903199,0.7
678,0.145467256,0.148744583,0.127242416,0.7
679,0.141968189,0.145541891,0.124354571,0.7
680,0.143190511,0.14234376,0.121687084,0.7
681,0.142300467,0.139152721,0.118864864,0.7
682,0.138743922,0.135967314,0.116552755,0.7
683,0.138383333,0.132804558,0.114833534,0.7
684,0.1394389,0.129659772,0.112212256,0.7
685,0.1366053,0.12651144,0.108996779,0.7
686,0.134104833,0.123377889,0.105460443,0.7
687,0.136410778,0.12027739,0.103069566,0.7
688,0.134271067,0.117192537,0.099314027,0.7
689,0.130492167,0.114114918,0.096850336,0.7
690,0.131520256,0.111041501,0.095567942,0.7
691,0.1317426,0.107975751,0.092383757,0.7
